Unnamed: 0,Drug1_ID,Drug2_ID,Label,y_preds_6,y_preds_8,y_preds_10,p_ave
7598,DB00661,DB01220,1,0.9668208,0.9888872,0.9986969,0.984801633
7599,DB09220,DB09401,1,0.99655724,0.99964947,0.9995856,0.998597437
7600,3380,1432,0,0.021031559,0.28580922,1.93E-05,0.102286693
7601,DB00252,DB08903,1,0.99977434,0.9995558,0.9996625,0.999664213
7602,DB06717,DB08865,1,0.99987036,0.9998636,0.9992329,0.99965562
7603,4699,4371,0,9.41E-07,1.76E-07,2.04E-06,1.05E-06
7604,DB00531,DB03880,1,0.85680294,0.9875591,0.87157017,0.905310737
7605,DB00420,DB00921,1,0.9991258,0.9997742,0.99725544,0.99871848
7606,DB00736,DB06701,1,0.994959,0.9990494,0.9918232,0.9952772
7607,DB00252,DB00518,1,0.9999193,0.99995565,0.9987674,0.99954745
7608,DB00376,DB09271,1,0.9997474,0.99900043,0.96978617,0.989511333
7609,7098,2975,0,0.001133412,0.008146197,0.11044082,0.03990681
7610,5558,8841,0,1.28E-07,9.53E-08,1.50E-06,5.74E-07
7611,6304,7371,0,0.9823811,0.023479253,0.6484877,0.551449351
7612,DB00344,DB00413,1,0.99997085,0.99992335,0.99993336,0.99994252
7613,4224,8935,0,1.49E-05,7.15E-07,2.52E-06,6.05E-06
7614,3279,5369,0,3.39E-06,1.74E-06,8.97E-07,2.01E-06
7615,1083,2001,0,1.10E-06,0.002229691,0.000239789,0.000823527
7616,2541,375,0,9.29E-07,0.000403225,0.000246137,0.000216764
7617,DB00470,DB00961,1,0.9998432,0.9991299,0.99971944,0.99956418
7618,6119,6323,0,7.72E-07,2.85E-07,2.88E-06,1.31E-06
7619,4674,2784,0,8.17E-06,5.39E-05,5.92E-06,2.27E-05
7620,6600,6399,0,3.28E-05,0.01209867,0.011541158,0.007890876
7621,3940,9063,0,1.01E-05,0.06005037,0.001228213,0.020429561
7622,3888,5662,0,3.41E-07,9.38E-06,5.43E-05,2.13E-05
7623,DB00295,DB09117,1,0.9984931,0.98484075,0.9824134,0.988582417
7624,1723,7784,0,3.58E-06,5.51E-06,8.80E-06,5.96E-06
7625,7725,5056,0,0.000628382,0.034914434,7.02E-05,0.011871005
7626,1231,2117,0,8.80E-07,4.87E-07,2.26E-06,1.21E-06
7627,855,7469,0,0.02179268,0.000789523,0.36583903,0.129473744
7628,3081,3471,0,3.91E-05,6.27E-06,1.42E-05,1.99E-05
7629,1360,3664,0,0.00011263,2.58E-06,0.005334288,0.001816499
7630,DB00668,DB00988,1,0.9952509,0.99433887,0.99916875,0.99625284
7631,DB00193,DB00501,1,0.99997044,0.99980843,0.9996406,0.99980649
7632,DB00794,DB08907,1,0.99983394,0.99904114,0.99918425,0.99935311
7633,1720,5606,0,1.08E-06,1.07E-07,5.54E-07,5.80E-07
7634,DB00656,DB04842,1,0.99643356,0.9183563,0.9940881,0.969625987
7635,DB00313,DB01267,1,0.9944172,0.969152,0.9934532,0.985674133
7636,4916,8874,0,2.05E-07,1.80E-07,1.62E-06,6.68E-07
7637,DB00503,DB01264,1,0.9992651,0.99931186,0.99917555,0.999250837
7638,4792,4447,0,0.000121039,0.003544331,0.001340538,0.001668636
7639,DB00457,DB01364,1,0.9984096,0.99962157,0.9988819,0.998971023
7640,DB01064,DB01579,1,0.9975837,0.9993269,0.9982746,0.998395067
7641,7443,3624,0,0.000432372,0.002087832,0.000217229,0.000912478
7642,DB00193,DB00726,1,0.99734604,0.9990262,0.9803518,0.992241347
7643,DB00755,DB05812,1,0.99102366,0.8107214,0.9641745,0.921973187
7644,DB01026,DB01232,1,0.9975052,0.9992074,0.9995495,0.998754033
7645,DB00316,DB01064,1,0.9901218,0.9976847,0.9990674,0.995624633
7646,DB00498,DB06209,1,0.9889483,0.79810905,0.97911495,0.922057433
7647,2170,2086,0,9.14E-06,0.007873863,0.091837466,0.033240156
7648,DB00582,DB01256,1,0.92183137,0.9994332,0.7072208,0.87616179
7649,6214,179,0,2.94E-07,7.65E-08,4.51E-07,2.74E-07
7650,DB01238,DB01263,1,0.9999391,0.9987007,0.9989548,0.9991982
7651,2813,9267,0,0.000304431,0.44871396,3.11E-05,0.149683164
7652,DB00199,DB01100,1,0.9992951,0.9948906,0.99727607,0.997153923
7653,215,5529,0,5.67E-07,1.41E-07,3.32E-06,1.34E-06
7654,DB00500,DB00806,1,0.9704337,0.99194443,0.9930681,0.985148743
7655,976,2384,0,1.56E-05,4.28E-06,0.09210694,0.03070894
7656,8622,2269,0,5.08E-06,1.42E-06,1.85E-06,2.78E-06
7657,DB05521,DB06605,1,0.99737144,0.9996698,0.998422,0.998487747
7658,DB01353,DB09123,1,0.99943185,0.99986386,0.9962717,0.99852247
7659,4563,9354,0,1.78E-07,9.07E-08,2.86E-07,1.85E-07
7660,DB00759,DB01609,1,0.9999504,0.99935913,0.9979218,0.99907711
7661,5731,153,0,0.000262618,0.000109513,0.003499121,0.001290417
7662,4867,1475,0,8.03E-06,0.001312584,0.009953201,0.003757938
7663,DB00521,DB06218,1,0.99540186,0.9988444,0.9989983,0.997748187
7664,1750,8696,0,4.40E-08,1.89E-07,9.30E-07,3.88E-07
7665,6843,4017,0,2.30E-06,8.32E-08,1.99E-05,7.43E-06
7666,2534,1495,0,2.98E-05,0.30155087,1.35E-05,0.10053139
7667,DB00282,DB00586,1,0.9970789,0.9932775,0.9855946,0.991983667
7668,DB00313,DB00853,1,0.35442108,0.23622876,0.8639858,0.484878547
7669,DB00224,DB04868,1,0.9900924,0.9996538,0.9996532,0.996466467
7670,DB00479,DB00482,1,0.99949807,0.9944707,0.9968443,0.99693769
7671,7548,852,0,0.15957165,0.021365255,0.6677519,0.282896268
7672,3244,4005,0,0.07945654,0.003392607,0.00077185,0.027873666
7673,DB00933,DB01577,1,0.99972665,0.9984761,0.9998683,0.999357017
7674,DB06287,DB08895,1,0.9972459,0.9985794,0.9992617,0.998362333
7675,7573,3760,0,3.78E-05,2.34E-05,0.000219345,9.35E-05
7676,DB00184,DB00822,1,0.5578078,0.9677235,0.8735125,0.799681267
7677,1292,9079,0,2.50E-06,1.75E-06,3.05E-05,1.16E-05
7678,3970,2893,0,0.000117164,0.00022018,0.054608434,0.018315259
7679,7409,5238,0,0.000166535,0.009808064,1.01E-05,0.003328233
7680,7406,4882,0,2.14E-06,2.82E-05,0.009229481,0.003086607
7681,DB00540,DB08883,1,0.9999304,0.99776256,0.997937,0.99854332
7682,DB01232,DB08912,1,0.99827373,0.9998101,0.9994081,0.999163977
7683,DB00243,DB09075,1,0.99923193,0.99930966,0.9987211,0.999087563
7684,2117,8085,0,1.62E-05,0.000344694,0.06958118,0.023314025
7685,5046,7159,0,1.54E-06,2.90E-05,1.68E-05,1.58E-05
7686,5388,8732,0,1.10E-06,2.96E-07,1.07E-05,4.03E-06
7687,DB00490,DB05271,1,0.98890054,0.9997096,0.999671,0.996093713
7688,DB00237,DB01142,1,0.99676645,0.99956083,0.99843156,0.998252947
7689,DB00569,DB08887,1,0.8561517,0.9005822,0.97747505,0.911402983
7690,DB00887,DB01124,1,0.9988663,0.99721557,0.99190605,0.995995973
7691,7522,2501,0,0.038281083,0.4226451,0.105852395,0.188926193
7692,8762,1135,0,3.36E-07,2.59E-06,8.19E-07,1.25E-06
7693,DB00321,DB00425,1,0.9994991,0.9993994,0.99861777,0.99917209
7694,DB00524,DB00715,1,0.9998286,0.9980748,0.9993696,0.999091
7695,7194,7051,0,1.58E-07,3.10E-07,6.50E-06,2.32E-06
7696,DB00503,DB06209,1,0.9967105,0.9996171,0.99832565,0.99821775
7697,7584,4063,0,4.29E-06,0.000111722,1.43E-05,4.34E-05
7698,2397,6089,0,1.22E-05,5.68E-05,2.74E-05,3.21E-05
7699,DB00550,DB01418,1,0.90398276,0.9938282,0.4316876,0.77649952
7700,4502,7484,0,5.92E-05,9.00E-07,1.43E-06,2.05E-05
7701,DB01171,DB06144,1,0.99761987,0.99620736,0.9997456,0.99785761
7702,937,3682,0,8.63E-06,0.009527415,0.000123057,0.003219701
7703,2726,8907,0,0.00080958,2.84E-06,1.78E-05,0.00027674
7704,DB00802,DB06274,1,0.98043334,0.8685174,0.68307173,0.84400749
7705,4459,642,0,0.0012905,0.002079278,3.19E-06,0.001124323
7706,DB00433,DB01233,1,0.99995124,0.99960405,0.9994154,0.999656897
7707,DB00091,DB09118,1,0.9988768,0.993544,0.9816144,0.991345067
7708,DB00409,DB01576,1,0.99980265,0.9997153,0.99854285,0.9993536
7709,6412,2897,0,5.36E-07,2.34E-07,7.65E-06,2.81E-06
7710,DB00748,DB08893,1,0.9982339,0.99377716,0.99634165,0.99611757
7711,3493,1632,0,0.000289232,0.007570058,0.07628846,0.02804925
7712,DB00289,DB01037,1,0.9966291,0.9997326,0.99876434,0.998375347
7713,1713,450,0,0.000626177,0.00102067,0.0005472,0.000731349
7714,9482,8345,0,9.53E-06,3.58E-05,7.33E-06,1.76E-05
7715,2779,3774,0,2.15E-07,8.53E-07,7.09E-07,5.92E-07
7716,5715,129,0,6.43E-07,8.36E-07,1.17E-06,8.83E-07
7717,DB00557,DB00996,1,0.98739374,0.99579954,0.9952917,0.992828327
7718,DB01181,DB08895,1,0.9997479,0.9973471,0.9933298,0.996808267
7719,DB00983,DB09042,1,0.997947,0.99064696,0.9994974,0.996030453
7720,9056,374,0,3.56E-06,1.88E-06,1.38E-05,6.41E-06
7721,DB00295,DB06204,1,0.9998526,0.99918437,0.9955859,0.998207623
7722,DB00182,DB01291,1,0.9993344,0.99964637,0.9987179,0.99923289
7723,4942,7873,0,0.000463903,0.000512838,0.05233547,0.017770737
7724,3374,7446,0,0.9717126,0.9994016,0.689522,0.886878733
7725,DB00206,DB00865,1,0.99925673,0.97759247,0.96164626,0.979498487
7726,4831,8637,0,1.97E-05,1.36E-07,1.31E-05,1.10E-05
7727,6493,2936,0,0.000457257,0.027224094,0.0577977,0.028493017
7728,8816,9128,0,3.32E-07,5.02E-08,7.47E-07,3.76E-07
7729,DB00280,DB01208,1,0.9998376,0.99865514,0.9859216,0.99480478
7730,DB00672,DB08912,1,0.99967384,0.9995785,0.9990877,0.99944668
7731,4242,471,0,0.001894474,0.14886001,0.000111828,0.050288771
7732,DB00307,DB09063,1,0.9995398,0.9995194,0.99919355,0.999417583
7733,1033,6986,0,5.39E-06,5.82E-06,3.15E-06,4.79E-06
7734,8292,478,0,1.29E-05,0.004581302,0.000124186,0.001572796
7735,3855,8935,0,0.2780639,4.87E-06,0.48710772,0.25505883
7736,DB01045,DB01054,1,0.99944854,0.99969494,0.999431,0.999524827
7737,5548,49,0,2.74E-06,0.000628978,7.80E-06,0.000213173
7738,DB00252,DB01018,1,0.9999177,0.99983335,0.99986154,0.999870863
7739,DB00323,DB00988,1,0.9982437,0.9973931,0.9913752,0.995670667
7740,2591,2471,0,0.9967229,0.99735457,0.75363517,0.915904213
7741,5953,1557,0,7.37E-07,0.000214636,2.48E-05,8.01E-05
7742,70,6446,0,4.62E-07,0.000139713,2.54E-05,5.52E-05
7743,DB00338,DB00705,1,0.99395615,0.9953486,0.9964074,0.995237383
7744,DB01365,DB06707,1,0.99962103,0.99918926,0.9969841,0.99859813
7745,3612,1626,0,1.32E-07,4.24E-05,1.53E-05,1.93E-05
7746,2700,5429,0,0.9901953,0.21487632,0.9950417,0.733371107
7747,7977,5209,0,2.60E-05,1.07E-05,1.77E-05,1.81E-05
7748,8095,5321,0,9.82E-05,2.58E-06,0.000200093,0.000100291
7749,3878,137,0,4.51E-07,3.58E-05,9.62E-05,4.42E-05
7750,7469,845,0,1.12E-05,9.11E-07,0.000699759,0.00023729
7751,DB00998,DB06288,1,0.99837536,0.9957527,0.9640325,0.98605352
7752,4186,8432,0,1.65E-06,4.61E-07,1.12E-06,1.08E-06
7753,1683,6143,0,9.12E-07,3.44E-07,7.19E-06,2.82E-06
7754,DB00923,DB01032,1,0.96427613,0.9995718,0.99911606,0.987654663
7755,6140,4681,0,3.23E-06,0.000112325,0.00023967,0.000118408
7756,8917,4985,0,0.055937648,2.27E-05,0.006805241,0.020921863
7757,DB00790,DB01261,1,0.99877834,0.99000895,0.99105644,0.993281243
7758,DB00263,DB00331,1,0.9999746,0.9982618,0.9943538,0.997530067
7759,2188,8134,0,3.20E-06,5.90E-06,1.53E-05,8.13E-06
7760,DB00945,DB01254,1,0.99196255,0.99223727,0.99825454,0.994151453
7761,5556,9300,0,4.85E-05,0.08649272,0.05411902,0.046886747
7762,5242,9377,0,6.19E-06,8.53E-05,0.006201088,0.002097526
7763,5977,715,0,0.01447776,0.034754813,0.017903745,0.022378773
7764,5452,7455,0,4.05E-06,8.64E-05,0.000741035,0.000277162
7765,5891,859,0,0.000710011,0.25974303,0.064379364,0.108277468
7766,4555,1677,0,4.03E-07,3.93E-08,3.41E-07,2.61E-07
7767,1922,9348,0,4.19E-06,0.000761837,4.11E-05,0.000269042
7768,6938,7322,0,1.51E-06,1.54E-05,4.97E-06,7.29E-06
7769,6823,9299,0,0.000374198,0.077975184,0.000287682,0.026212355
7770,DB00213,DB00758,1,0.9986846,0.99569666,0.9992058,0.997862353
7771,2357,4476,0,3.09E-05,1.18E-06,0.000125706,5.26E-05
7772,8114,5141,0,2.15E-06,1.62E-05,1.24E-06,6.53E-06
7773,3378,4326,0,1.56E-05,3.05E-05,3.52E-05,2.71E-05
7774,DB05812,DB09049,1,0.99899054,0.96539503,0.5696564,0.844680657
7775,3862,3115,0,1.09E-05,2.79E-06,0.000444502,0.000152731
7776,7859,5173,0,0.019446522,0.000120386,0.007585049,0.009050652
7777,DB01036,DB02703,1,0.9992387,0.99844146,0.98734164,0.995007267
7778,8805,5427,0,0.000927001,0.000763148,6.08E-05,0.00058365
7779,4254,7664,0,0.001477987,0.44153702,0.9126776,0.451897536
7780,DB01609,DB08910,1,0.9998882,0.9998236,0.9963956,0.998702467
7781,DB01041,DB04574,1,0.9934361,0.9991971,0.8453492,0.945994133
7782,6894,5648,0,0.014514089,1.77E-05,0.000199616,0.004910468
7783,730,4166,0,0.19462135,0.27211133,0.000614733,0.155782471
7784,DB00182,DB00588,1,0.9834238,0.966322,0.99606216,0.981935987
7785,DB00213,DB00847,1,0.4450878,0.9965594,0.9784341,0.806693767
7786,DB06204,DB09072,1,0.9997336,0.9991106,0.99545145,0.99809855
7787,3009,5016,0,0.047453552,0.9779071,0.69495213,0.573437594
7788,DB01037,DB08912,1,0.99923503,0.9995544,0.999462,0.999417143
7789,DB00796,DB04884,1,0.9966497,0.89904857,0.9894825,0.961726923
7790,DB00626,DB01111,1,0.9018444,0.7307335,0.9477223,0.860100067
7791,DB01120,DB01319,1,0.99663055,0.9830009,0.9928633,0.990831583
7792,DB01151,DB01264,1,0.9995953,0.9966336,0.99709433,0.99777441
7793,DB00333,DB01037,1,0.994416,0.99914175,0.99299294,0.995516897
7794,682,3788,0,9.70E-07,0.00104481,6.03E-06,0.000350603
7795,4205,4349,0,2.29E-07,3.86E-07,6.29E-05,2.12E-05
7796,DB01021,DB11181,1,0.98699427,0.91661525,0.9448571,0.949488873
7797,2041,9179,0,0.95889974,0.9923356,0.9821613,0.97779888
7798,DB00245,DB01021,1,0.9985392,0.9994277,0.99842894,0.998798613
7799,DB00252,DB01076,1,0.9995205,0.9986084,0.9975985,0.9985758
7800,DB01167,DB01218,1,0.99992,0.99968386,0.9978342,0.99914602
7801,3580,8639,0,3.40E-05,0.003729433,0.000527114,0.001430182
7802,DB01278,DB06282,1,0.9083476,0.97569895,0.9347218,0.93958945
7803,DB04841,DB06204,1,0.99986905,0.99870497,0.9834974,0.994023807
7804,DB00752,DB04842,1,0.99984,0.99886036,0.99915516,0.999285173
7805,2025,7537,0,9.12E-05,3.28E-05,0.001844943,0.000656314
7806,5685,5005,0,0.34361756,0.605901,0.004374474,0.317964345
7807,DB06772,DB09063,1,0.9988392,0.99808705,0.99949855,0.998808267
7808,5695,2759,0,0.025030285,0.09477687,0.14949587,0.089767675
7809,6375,6538,0,4.49E-07,7.93E-08,1.69E-06,7.39E-07
7810,3485,7773,0,2.39E-05,0.000887871,0.00021714,0.000376304
7811,495,1794,0,1.07E-05,3.26E-06,1.84E-05,1.08E-05
7812,DB04272,DB06209,1,0.9999584,0.9999289,0.99987566,0.999920987
7813,DB01590,DB08873,1,0.9993571,0.9962146,0.9991021,0.9982246
7814,DB00561,DB01171,1,0.99654347,0.9978601,0.9995165,0.997973357
7815,DB00373,DB05812,1,0.9985081,0.9652795,0.7829281,0.9155719
7816,DB00425,DB06216,1,0.9396417,0.83620644,0.99696195,0.92427003
7817,3262,3098,0,0.000475109,0.018084139,0.15331396,0.057291069
7818,3812,225,0,1.20E-06,3.37E-06,1.31E-06,1.96E-06
7819,101,430,0,2.17E-05,0.18811104,0.040981382,0.076371374
7820,DB00706,DB01211,1,0.9963584,0.99785304,0.99659276,0.996934733
7821,4218,6714,0,5.01E-07,2.89E-06,1.43E-05,5.90E-06
7822,DB00700,DB01211,1,0.99585915,0.9961959,0.995545,0.995866683
7823,DB00482,DB01182,1,0.9969102,0.9876258,0.9960458,0.993527267
7824,9436,3406,0,0.000674397,0.050600648,0.34592494,0.132399995
7825,5897,9375,0,0.000194371,2.72E-07,0.000364572,0.000186405
7826,DB00252,DB05246,1,0.9998872,0.99970055,0.999732,0.99977325
7827,6390,4926,0,1.39E-07,2.30E-07,1.93E-06,7.66E-07
7828,DB06207,DB08893,1,0.99986786,0.9987321,0.99810153,0.998900497
7829,6299,7514,0,0.24253342,1.87E-05,8.46E-05,0.080878907
7830,DB00610,DB00907,1,0.9994393,0.9840436,0.9474261,0.976969667
7831,DB00215,DB00850,1,0.99986213,0.99987733,0.9999498,0.99989642
7832,DB00427,DB09042,1,0.9994223,0.99756616,0.9996872,0.998891887
7833,DB00388,DB06707,1,0.99776703,0.9991405,0.9988567,0.998588077
7834,DB00749,DB08976,1,0.8906046,0.9997775,0.98506546,0.95848252
7835,DB00951,DB09039,1,0.5788575,0.9951052,0.3932051,0.6557226
7836,DB00224,DB08875,1,0.9954743,0.9971473,0.99789363,0.99683841
7837,DB00285,DB01463,1,0.9997735,0.9997278,0.94968474,0.983062013
7838,DB00834,DB08820,1,0.99998105,0.99993205,0.99991614,0.99994308
7839,DB00427,DB00668,1,0.976172,0.99726903,0.9905699,0.988003643
7840,DB00181,DB00472,1,0.997972,0.99627626,0.97973025,0.99132617
7841,4163,1478,0,7.17E-07,6.49E-06,2.39E-07,2.48E-06
7842,2803,1080,0,9.17E-07,3.67E-06,6.00E-07,1.73E-06
7843,DB00237,DB00678,1,0.99986005,0.9992411,0.9994335,0.99951155
7844,DB00294,DB01251,1,0.9992179,0.99953514,0.9988145,0.99918918
7845,6397,5657,0,9.74E-05,7.17E-07,4.64E-06,3.43E-05
7846,1328,1632,0,0.23661962,0.9136659,0.84468687,0.664990797
7847,DB00728,DB01017,1,0.99761987,0.9965569,0.99856365,0.99758014
7848,DB00080,DB01098,1,0.36734414,0.46635348,0.91766703,0.583788217
7849,2816,4375,0,0.001039207,1.23E-05,8.08E-06,0.000353196
7850,DB00607,DB09073,1,0.988477,0.9997993,0.999625,0.9959671
7851,DB00956,DB05246,1,0.9963957,0.9982431,0.9952364,0.996625067
7852,DB04855,DB04861,1,0.9995787,0.97223806,0.9993468,0.990387853
7853,DB00472,DB00875,1,0.9999251,0.9997216,0.99983394,0.99982688
7854,4228,6046,0,9.27E-07,5.84E-07,2.12E-06,1.21E-06
7855,4947,7577,0,1.32E-07,1.04E-07,2.73E-06,9.89E-07
7856,DB00408,DB00813,1,0.9988611,0.9996742,0.9972341,0.9985898
7857,DB00295,DB00543,1,0.999287,0.9990406,0.9985246,0.998950733
7858,DB09075,DB09211,1,0.98319983,0.9988394,0.99103546,0.991024897
7859,DB00474,DB04920,1,0.9996648,0.9995948,0.9948929,0.998050833
7860,6061,5415,0,2.21E-06,1.05E-06,1.86E-05,7.29E-06
7861,4043,7390,0,6.53E-06,1.34E-05,1.01E-05,1.00E-05
7862,622,3791,0,0.000950307,4.82E-05,0.000612438,0.000536982
7863,DB00343,DB09083,1,0.99858075,0.99965036,0.99971926,0.99931679
7864,962,6711,0,0.056439906,0.043113172,0.001473874,0.033675651
7865,DB00784,DB00932,1,0.99856985,0.99816465,0.99757385,0.998102783
7866,4210,9121,0,4.62E-06,1.37E-05,2.34E-05,1.39E-05
7867,DB00199,DB09128,1,0.9968185,0.99630916,0.9743131,0.98914692
7868,6869,8244,0,0.000789553,1.36E-05,0.42650902,0.142437391
7869,6679,8570,0,1.32E-05,2.82E-05,0.004064828,0.001368743
7870,DB00363,DB00490,1,0.9999466,0.9988806,0.99955976,0.99946232
7871,5312,927,0,3.30E-07,8.22E-06,0.000721306,0.000243285
7872,DB00559,DB06287,1,0.9987726,0.9996654,0.9996867,0.9993749
7873,1518,4064,0,0.000102362,0.047749996,0.002149731,0.016667363
7874,4207,8135,0,1.16E-05,1.36E-06,9.00E-07,4.62E-06
7875,5728,5728,0,5.32E-05,0.000950307,0.015397072,0.00546686
7876,DB00177,DB01050,1,0.99966604,0.99964964,0.9992734,0.999529693
7877,3315,8223,0,0.001139551,0.44245577,0.10733542,0.18364358
7878,DB00346,DB08820,1,0.999346,0.9995042,0.99832535,0.999058517
7879,DB00975,DB06695,1,0.98908997,0.99580264,0.9989991,0.99463057
7880,7260,4000,0,0.00170058,0.8674569,0.43107688,0.433411453
7881,DB00188,DB00252,1,0.9996462,0.99937534,0.9990395,0.99935368
7882,766,6785,0,5.67E-07,3.99E-05,1.03E-05,1.69E-05
7883,9212,8593,0,0.18845513,0.34407765,0.4897077,0.340746827
7884,DB00601,DB00679,1,0.9997463,0.99920774,0.9998138,0.99958928
7885,4122,4857,0,4.32E-06,0.30071235,0.97906464,0.42659377
7886,DB00294,DB00374,1,0.99971867,0.99942607,0.99184704,0.99699726
7887,9425,8024,0,2.03E-05,0.000328541,1.82E-05,0.000122347
7888,DB00628,DB09073,1,0.99230725,0.99976295,0.99943495,0.997168383
7889,DB00877,DB05521,1,0.995219,0.9989787,0.99403834,0.99607868
7890,DB00717,DB06201,1,0.998688,0.99995255,0.99006736,0.99623597
7891,DB01082,DB09268,1,0.99388766,0.9807366,0.99603295,0.99021907
7892,6352,5413,0,2.58E-06,1.41E-06,2.13E-06,2.04E-06
7893,DB00610,DB00852,1,0.998721,0.9948113,0.9930601,0.9955308
7894,DB00470,DB01589,1,0.99902415,0.9998417,0.99808085,0.998982233
7895,DB00736,DB01024,1,0.9928875,0.9950843,0.99489534,0.994289047
7896,2651,2424,0,0.897444,0.80880034,0.9946172,0.90028718
7897,207,5565,0,1.34E-06,3.01E-05,1.11E-05,1.42E-05
7898,DB01395,DB09280,1,0.9994699,0.9843634,0.9879042,0.990579167
7899,625,4989,0,0.103761256,3.03E-05,0.027353764,0.043715107
7900,DB00737,DB00761,1,0.9995183,0.68505627,0.9294797,0.871351423
7901,6654,1198,0,1.73E-05,0.010168672,0.002801627,0.0043292
7902,2143,9153,0,1.19E-06,5.73E-07,2.30E-06,1.35E-06
7903,4917,5826,0,3.54E-07,1.26E-07,2.70E-07,2.50E-07
7904,DB01288,DB01579,1,0.99839175,0.9947536,0.99679655,0.9966473
7905,DB00820,DB06207,1,0.99852836,0.9611851,0.88741887,0.94904411
7906,2188,3464,0,0.69896364,0.97386193,0.013176918,0.562000829
7907,DB01263,DB08881,1,0.9999605,0.999575,0.99934757,0.99962769
7908,1795,7221,0,1.61E-05,0.001283109,9.94E-06,0.000436383
7909,3650,8401,0,2.39E-06,0.000269741,1.45E-05,9.55E-05
7910,DB00559,DB08865,1,0.99986887,0.9997401,0.9999151,0.999841357
7911,DB00412,DB01208,1,0.99799216,0.9784651,0.7880967,0.921517987
7912,DB00391,DB01114,1,0.9997324,0.9981832,0.9998378,0.999251133
7913,DB00273,DB00653,1,0.99921036,0.99903905,0.9994847,0.999244703
7914,1119,9110,0,3.65E-05,2.93E-05,0.001255393,0.000440398
7915,8916,9626,0,1.63E-06,6.49E-05,0.000629008,0.000231846
7916,DB00244,DB00585,1,0.98467267,0.9387317,0.9156786,0.94636099
7917,313,8371,0,3.23E-07,9.65E-07,4.58E-07,5.82E-07
7918,9501,70,0,5.86E-06,8.09E-06,3.58E-05,1.66E-05
7919,DB00758,DB01156,1,0.99988675,0.99981093,0.9988283,0.99950866
7920,7220,9179,0,6.41E-07,2.29E-05,0.1671412,0.05572158
7921,9592,7939,0,0.3368091,0.54338145,0.050738305,0.310309618
7922,3578,5648,0,0.22672614,0.000165582,0.78037655,0.335756091
7923,DB01656,DB05109,1,0.97448975,0.9968096,0.99984,0.990379783
7924,DB00391,DB01142,1,0.9993342,0.9991207,0.9997074,0.999387433
7925,DB00220,DB01048,1,0.5043911,0.98918045,0.94834477,0.813972107
7926,5736,5588,0,0.053508252,0.02899751,0.30699182,0.129832527
7927,DB00715,DB01156,1,0.99987304,0.9997008,0.9986721,0.999415313
7928,DB01353,DB08941,1,0.9887496,0.9993219,0.99571157,0.994594357
7929,DB01001,DB09059,1,0.996747,0.9956522,0.95442414,0.982274447
7930,DB00163,DB00472,1,0.9857291,0.9915092,0.8712998,0.9495127
7931,DB00482,DB08794,1,0.9967086,0.99787617,0.99932075,0.997968507
7932,2355,8672,0,0.1555349,0.71872056,0.696771,0.523675487
7933,7558,5949,0,0.055863142,0.27278948,0.000141889,0.10959817
7934,DB00307,DB08877,1,0.99979806,0.9993202,0.99914765,0.99942197
7935,DB01253,DB08873,1,0.97903144,0.98491955,0.99887276,0.987607917
7936,DB00312,DB00421,1,0.9995438,0.99889857,0.99669003,0.998377467
7937,6757,6019,0,1.18E-05,2.76E-06,0.000106837,4.05E-05
7938,613,7708,0,1.38E-06,3.09E-06,3.17E-05,1.21E-05
7939,8003,6157,0,0.000260055,0.000186861,5.43E-05,0.000167072
7940,DB00349,DB01403,1,0.99976444,0.9965012,0.99960756,0.9986244
7941,DB00871,DB06701,1,0.99907815,0.99935764,0.99944496,0.999293583
7942,12,4043,0,5.61E-06,4.74E-06,4.68E-06,5.01E-06
7943,DB00323,DB00366,1,0.99865484,0.9967438,0.99811065,0.99783643
7944,DB00537,DB08822,1,0.9995111,0.99625564,0.95087874,0.98221516
7945,7737,5977,0,0.000267625,0.007778555,0.000271171,0.00277245
7946,DB00196,DB00697,1,0.99938047,0.9994693,0.99987936,0.999576377
7947,5508,2294,0,4.58E-07,1.62E-06,1.08E-05,4.29E-06
7948,9381,6400,0,6.55E-07,1.93E-07,3.18E-07,3.89E-07
7949,DB00468,DB01208,1,0.99978983,0.9878449,0.9925103,0.993381677
7950,DB00673,DB04884,1,0.99908453,0.99889755,0.99870235,0.99889481
7951,8274,1266,0,0.010857016,0.08877215,0.004240483,0.034623216
7952,DB00542,DB00794,1,0.9965906,0.99892795,0.99940675,0.998308433
7953,DB01403,DB04946,1,0.9999509,0.99966383,0.99918497,0.9995999
7954,1725,7054,0,4.47E-07,1.38E-07,1.59E-07,2.48E-07
7955,7775,3821,0,0.000284046,0.00438562,0.055144608,0.019938091
7956,3221,9582,0,3.66E-06,1.42E-06,1.68E-06,2.25E-06
7957,1577,4424,0,0.000733465,0.05302006,0.6488527,0.234202075
7958,4601,6756,0,3.75E-05,0.005386204,0.000154406,0.00185937
7959,DB00014,DB00285,1,0.9999008,0.9997934,0.99969244,0.999795547
7960,DB00470,DB00813,1,0.9996469,0.9996882,0.9997076,0.9996809
7961,DB00277,DB00794,1,0.99851453,0.9918616,0.9987153,0.99636381
7962,216,3017,0,1.54E-07,1.09E-06,1.32E-06,8.55E-07
7963,6685,918,0,2.06E-06,0.004091531,0.000286698,0.001460096
7964,DB00201,DB00640,1,0.7902136,0.9057859,0.97388744,0.889962313
